,sensitivity,JF,method,experiment,subject_idx
482,98.65771812080537,26.31578947368421,Wavelet_transform,maths,14
483,97.98657718120806,100.0,Engzee,maths,14
484,99.32885906040269,100.0,Christov,maths,14
485,99.32885906040269,71.42857142857143,Hamilton,maths,14
486,98.65771812080537,100.0,Pan_Tompkins,maths,14
487,100.0,100.0,WQRS,maths,14
488,100.0,100.0,Elgendi_et_al,walking,14
489,97.5,83.33333333333334,Matched_filter,walking,14
490,100.0,45.45454545454545,Wavelet_transform,walking,14
491,98.75,100.0,Engzee,walking,14
492,100.0,100.0,Christov,walking,14
493,98.75,100.0,Hamilton,walking,14
494,99.375,71.42857142857143,Pan_Tompkins,walking,14
495,100.0,100.0,WQRS,walking,14
496,99.36708860759494,99.65397923875432,Elgendi_et_al,hand_bike,14
497,98.10126582278481,99.3103448275862,Matched_filter,hand_bike,14
498,100.0,71.42857142857143,Wavelet_transform,hand_bike,14
499,98.73417721518987,100.0,Engzee,hand_bike,14
500,100.0,99.65397923875432,Christov,hand_bike,14
501,100.0,71.42857142857143,Hamilton,hand_bike,14
502,100.0,71.42857142857143,Pan_Tompkins,hand_bike,14
503,99.36708860759494,99.65397923875432,WQRS,hand_bike,14
504,98.75,71.42857142857143,Elgendi_et_al,sitting,15
505,96.875,100.0,Matched_filter,sitting,15
506,98.75,71.42857142857143,Wavelet_transform,sitting,15
507,98.75,100.0,Engzee,sitting,15
508,99.375,100.0,Christov,sitting,15
509,99.375,100.0,Hamilton,sitting,15
510,98.75,71.42857142857143,Pan_Tompkins,sitting,15
511,91.25,98.61111111111111,WQRS,sitting,15
512,100.0,100.0,Elgendi_et_al,maths,15
513,98.93048128342245,100.0,Matched_filter,maths,15
514,100.0,71.42857142857143,Wavelet_transform,maths,15
515,99.46524064171123,100.0,Engzee,maths,15
516,100.0,100.0,Christov,maths,15
517,100.0,100.0,Hamilton,maths,15
518,100.0,100.0,Pan_Tompkins,maths,15
519,99.46524064171123,100.0,WQRS,maths,15
520,100.0,71.42857142857143,Elgendi_et_al,walking,15
521,98.48484848484848,100.0,Matched_filter,walking,15
522,99.4949494949495,71.42857142857143,Wavelet_transform,walking,15
523,98.98989898989899,99.72752043596729,Engzee,walking,15
524,100.0,99.7289972899729,Christov,walking,15
525,99.4949494949495,71.42857142857143,Hamilton,walking,15
526,99.4949494949495,55.55555555555556,Pan_Tompkins,walking,15
527,98.98989898989899,100.0,WQRS,walking,15
528,100.0,71.22849139655862,Elgendi_et_al,hand_bike,15
529,98.95833333333334,100.0,Matched_filter,hand_bike,15
530,99.47916666666666,71.42857142857143,Wavelet_transform,hand_bike,15
531,99.47916666666666,99.71830985915493,Engzee,hand_bike,15
532,100.0,100.0,Christov,hand_bike,15
533,96.35416666666666,71.42857142857143,Hamilton,hand_bike,15
534,99.47916666666666,71.42857142857143,Pan_Tompkins,hand_bike,15
535,98.95833333333334,99.4413407821229,WQRS,hand_bike,15
536,99.29078014184397,71.4285714285714,Elgendi_et_al,sitting,16
537,99.29078014184397,100.0,Matched_filter,sitting,16
538,99.29078014184397,71.42857142857143,Wavelet_transform,sitting,16
539,99.29078014184397,100.0,Engzee,sitting,16
540,100.0,100.0,Christov,sitting,16
541,100.0,100.0,Hamilton,sitting,16
542,99.29078014184397,38.46153846153846,Pan_Tompkins,sitting,16
543,100.0,100.0,WQRS,sitting,16
544,97.16312056737588,71.1484593837535,Elgendi_et_al,maths,16
545,98.58156028368793,71.42857142857143,Matched_filter,maths,16
546,98.58156028368793,45.45454545454545,Wavelet_transform,maths,16
547,98.58156028368793,100.0,Engzee,maths,16
548,100.0,100.0,Christov,maths,16
549,97.87234042553192,71.42857142857143,Hamilton,maths,16
550,98.58156028368793,55.55555555555556,Pan_Tompkins,maths,16
551,100.0,100.0,WQRS,maths,16
552,97.51552795031056,71.42857142857143,Elgendi_et_al,walking,16
553,92.54658385093167,32.996632996633,Matched_filter,walking,16
554,98.75776397515527,55.55555555555556,Wavelet_transform,walking,16
555,99.37888198757764,100.0,Engzee,walking,16
556,99.37888198757764,99.66101694915255,Christov,walking,16
557,96.8944099378882,71.42857142857143,Hamilton,walking,16
558,98.13664596273291,45.45454545454545,Pan_Tompkins,walking,16
559,97.51552795031056,98.65771812080537,WQRS,walking,16
560,97.88732394366197,100.0,Elgendi_et_al,hand_bike,16
561,99.29577464788733,55.33938607868569,Matched_filter,hand_bike,16
562,99.29577464788733,45.45454545454545,Wavelet_transform,hand_bike,16
563,100.0,100.0,Engzee,hand_bike,16
564,99.29577464788733,100.0,Christov,hand_bike,16
565,99.29577464788733,100.0,Hamilton,hand_bike,16
566,99.29577464788733,71.42857142857143,Pan_Tompkins,hand_bike,16
567,99.29577464788733,99.61089494163424,WQRS,hand_bike,16
568,100.0,100.0,Elgendi_et_al,sitting,17
569,99.28057553956835,100.0,Matched_filter,sitting,17
570,100.0,71.42857142857143,Wavelet_transform,sitting,17
571,100.0,100.0,Engzee,sitting,17
572,100.0,100.0,Christov,sitting,17
573,100.0,100.0,Hamilton,sitting,17
574,100.0,71.42857142857143,Pan_Tompkins,sitting,17
575,99.28057553956835,100.0,WQRS,sitting,17
576,100.0,100.0,Elgendi_et_al,maths,17
577,97.97297297297297,100.0,Matched_filter,maths,17
578,99.32432432432432,55.55555555555556,Wavelet_transform,maths,17
579,99.32432432432432,100.0,Engzee,maths,17
580,99.32432432432432,100.0,Christov,maths,17
581,90.54054054054053,99.25925925925925,Hamilton,maths,17
582,100.0,45.45454545454545,Pan_Tompkins,maths,17
583,98.64864864864865,100.0,WQRS,maths,17
584,99.40476190476191,100.0,Elgendi_et_al,walking,17
585,92.26190476190477,71.42857142857143,Matched_filter,walking,17
586,99.40476190476191,55.55555555555556,Wavelet_transform,walking,17
587,99.40476190476191,100.0,Engzee,walking,17
588,100.0,71.42857142857143,Christov,walking,17
589,98.21428571428571,71.42857142857143,Hamilton,walking,17
590,98.80952380952381,71.42857142857143,Pan_Tompkins,walking,17
591,100.0,100.0,WQRS,walking,17
592,100.0,100.0,Elgendi_et_al,hand_bike,17
593,95.39473684210526,100.0,Matched_filter,hand_bike,17
594,99.3421052631579,55.55555555555556,Wavelet_transform,hand_bike,17
595,100.0,100.0,Engzee,hand_bike,17
596,100.0,100.0,Christov,hand_bike,17
597,99.3421052631579,100.0,Hamilton,hand_bike,17
598,100.0,38.46153846153846,Pan_Tompkins,hand_bike,17
599,100.0,100.0,WQRS,hand_bike,17
600,98.23008849557522,71.42857142857143,Elgendi_et_al,jogging,17
601,72.12389380530973,25.650332728372653,Matched_filter,jogging,17
602,99.5575221238938,45.45454545454545,Wavelet_transform,jogging,17
603,91.5929203539823,96.17224880382776,Engzee,jogging,17
604,97.78761061946902,71.26050420168067,Christov,jogging,17
605,99.11504424778761,71.42857142857143,Hamilton,jogging,17
606,97.78761061946902,55.55555555555556,Pan_Tompkins,jogging,17
607,96.46017699115043,71.26050420168067,WQRS,jogging,17
608,99.21259842519686,100.0,Elgendi_et_al,sitting,18
609,93.7007874015748,97.73755656108597,Matched_filter,sitting,18
610,100.0,71.42857142857143,Wavelet_transform,sitting,18
611,98.4251968503937,100.0,Engzee,sitting,18
612,100.0,100.0,Christov,sitting,18
613,100.0,100.0,Hamilton,sitting,18
614,92.1259842519685,71.42857142857143,Pan_Tompkins,sitting,18
615,90.5511811023622,99.10714285714286,WQRS,sitting,18
616,99.33333333333333,100.0,Elgendi_et_al,maths,18
617,96.66666666666667,100.0,Matched_filter,maths,18
618,100.0,71.42857142857143,Wavelet_transform,maths,18
619,99.33333333333333,100.0,Engzee,maths,18
620,100.0,100.0,Christov,maths,18
621,100.0,71.42857142857143,Hamilton,maths,18
622,98.0,100.0,Pan_Tompkins,maths,18
623,92.66666666666666,99.63099630996311,WQRS,maths,18
624,100.0,100.0,Elgendi_et_al,walking,18
625,94.24460431654677,98.3739837398374,Matched_filter,walking,18
626,96.40287769784173,33.200531208499335,Wavelet_transform,walking,18
627,98.56115107913669,99.59839357429718,Engzee,walking,18
628,100.0,100.0,Christov,walking,18
629,92.80575539568345,71.42857142857143,Hamilton,walking,18
630,98.56115107913669,45.093795093795094,Pan_Tompkins,walking,18
631,92.08633093525181,99.60159362549801,WQRS,walking,18
632,99.20634920634922,98.6784140969163,Elgendi_et_al,hand_bike,18
633,97.61904761904762,100.0,Matched_filter,hand_bike,18
634,99.20634920634922,71.42857142857143,Wavelet_transform,hand_bike,18
635,99.20634920634922,100.0,Engzee,hand_bike,18
636,100.0,100.0,Christov,hand_bike,18
637,100.0,100.0,Hamilton,hand_bike,18
638,98.4126984126984,100.0,Pan_Tompkins,hand_bike,18
639,92.85714285714286,100.0,WQRS,hand_bike,18
640,100.0,100.0,Elgendi_et_al,jogging,18
641,97.47474747474747,71.42857142857143,Matched_filter,jogging,18
642,100.0,55.55555555555556,Wavelet_transform,jogging,18
643,99.4949494949495,100.0,Engzee,jogging,18
644,100.0,71.42857142857143,Christov,jogging,18
645,96.96969696969697,71.42857142857143,Hamilton,jogging,18
646,100.0,71.42857142857143,Pan_Tompkins,jogging,18
647,93.43434343434343,70.6605222734255,WQRS,jogging,18
648,100.0,100.0,Elgendi_et_al,sitting,19
649,96.66666666666667,100.0,Matched_filter,sitting,19
650,100.0,71.42857142857143,Wavelet_transform,sitting,19
651,99.33333333333333,100.0,Engzee,sitting,19
652,100.0,100.0,Christov,sitting,19
653,100.0,71.42857142857143,Hamilton,sitting,19
654,100.0,71.42857142857143,Pan_Tompkins,sitting,19
655,99.33333333333333,100.0,WQRS,sitting,19
656,100.0,100.0,Elgendi_et_al,maths,19
657,85.96491228070175,70.08928571428571,Matched_filter,maths,19
658,99.41520467836257,55.55555555555556,Wavelet_transform,maths,19
659,99.41520467836257,99.68253968253968,Engzee,maths,19
660,100.0,99.36708860759494,Christov,maths,19
661,92.39766081871345,70.97649186256781,Hamilton,maths,19
662,99.41520467836257,100.0,Pan_Tompkins,maths,19
663,99.41520467836257,99.36708860759494,WQRS,maths,19
664,99.43502824858757,71.42857142857143,Elgendi_et_al,walking,19
665,92.65536723163842,71.21013543031893,Matched_filter,walking,19
666,100.0,38.46153846153846,Wavelet_transform,walking,19
667,99.43502824858757,100.0,Engzee,walking,19
668,98.30508474576271,70.56277056277057,Christov,walking,19
669,75.14124293785311,39.30552206414276,Hamilton,walking,19
670,38.4180790960452,33.002632111763496,Pan_Tompkins,walking,19
671,92.65536723163842,68.68942267172355,WQRS,walking,19
672,100.0,100.0,Elgendi_et_al,hand_bike,19
673,98.125,100.0,Matched_filter,hand_bike,19
674,100.0,50.000000000000014,Wavelet_transform,hand_bike,19
675,99.375,100.0,Engzee,hand_bike,19
676,100.0,71.42857142857143,Christov,hand_bike,19
677,56.875,21.08912321248014,Hamilton,hand_bike,19
678,100.0,71.42857142857143,Pan_Tompkins,hand_bike,19
679,98.125,100.0,WQRS,hand_bike,19
680,100.0,100.0,Elgendi_et_al,sitting,20
681,98.24561403508771,100.0,Matched_filter,sitting,20
682,100.0,100.0,Wavelet_transform,sitting,20
683,98.83040935672514,100.0,Engzee,sitting,20
684,100.0,100.0,Christov,sitting,20
685,0.5847953216374269,71.4285714285714,Hamilton,sitting,20
686,100.0,100.0,Pan_Tompkins,sitting,20
687,98.83040935672514,100.0,WQRS,sitting,20
688,99.46236559139786,100.0,Elgendi_et_al,maths,20
689,98.9247311827957,100.0,Matched_filter,maths,20
690,99.46236559139786,71.42857142857143,Wavelet_transform,maths,20
691,99.46236559139786,100.0,Engzee,maths,20
692,99.46236559139786,100.0,Christov,maths,20
693,100.0,100.0,Hamilton,maths,20
694,100.0,100.0,Pan_Tompkins,maths,20
695,95.16129032258065,100.0,WQRS,maths,20
696,96.875,71.22849139655862,Elgendi_et_al,walking,20
697,88.02083333333334,71.22849139655862,Matched_filter,walking,20
698,98.4375,55.399937752878934,Wavelet_transform,walking,20
699,96.875,98.31460674157303,Engzee,walking,20
700,96.875,70.2446724546172,Christov,walking,20
701,97.39583333333334,71.02952913008778,Hamilton,walking,20
702,91.14583333333334,69.85871271585557,Pan_Tompkins,walking,20
703,91.14583333333334,70.2446724546172,WQRS,walking,20
704,99.4475138121547,100.0,Elgendi_et_al,hand_bike,20
705,98.34254143646409,71.42857142857143,Matched_filter,hand_bike,20
706,98.89502762430939,71.42857142857143,Wavelet_transform,hand_bike,20
707,99.4475138121547,100.0,Engzee,hand_bike,20
708,99.4475138121547,71.42857142857143,Christov,hand_bike,20
709,98.34254143646409,71.42857142857143,Hamilton,hand_bike,20
710,99.4475138121547,71.42857142857143,Pan_Tompkins,hand_bike,20
711,98.34254143646409,71.42857142857143,WQRS,hand_bike,20
712,99.3006993006993,100.0,Elgendi_et_al,sitting,21
713,99.3006993006993,71.42857142857143,Matched_filter,sitting,21
714,99.3006993006993,71.42857142857143,Wavelet_transform,sitting,21
715,96.5034965034965,99.61089494163424,Engzee,sitting,21
716,99.3006993006993,100.0,Christov,sitting,21
717,0.6993006993006993,68.50770047796068,Hamilton,sitting,21
718,99.3006993006993,71.42857142857143,Pan_Tompkins,sitting,21
719,95.8041958041958,100.0,WQRS,sitting,21
720,98.63013698630137,100.0,Elgendi_et_al,maths,21
721,99.31506849315068,55.55555555555557,Matched_filter,maths,21
722,100.0,50.0,Wavelet_transform,maths,21
723,97.26027397260275,100.0,Engzee,maths,21
724,100.0,100.0,Christov,maths,21
725,99.31506849315068,100.0,Hamilton,maths,21
726,99.31506849315068,71.42857142857143,Pan_Tompkins,maths,21
727,91.78082191780823,99.23664122137404,WQRS,maths,21
728,98.70967741935483,100.0,Elgendi_et_al,walking,21
729,96.7741935483871,29.204639602319805,Matched_filter,walking,21
730,98.06451612903226,71.42857142857143,Wavelet_transform,walking,21
731,95.48387096774194,99.28571428571429,Engzee,walking,21
732,98.06451612903226,99.64664310954063,Christov,walking,21
733,98.70967741935483,71.42857142857143,Hamilton,walking,21
734,96.12903225806451,71.42857142857143,Pan_Tompkins,walking,21
735,91.61290322580645,98.9247311827957,WQRS,walking,21
736,99.3421052631579,97.52650176678446,Elgendi_et_al,hand_bike,21
737,97.36842105263158,69.41649899396378,Matched_filter,hand_bike,21
738,98.02631578947368,71.17070654976791,Wavelet_transform,hand_bike,21
739,97.36842105263158,99.27007299270073,Engzee,hand_bike,21
740,62.5,24.08376963350785,Christov,hand_bike,21
741,97.36842105263158,83.33333333333334,Hamilton,hand_bike,21
742,96.71052631578947,71.17070654976791,Pan_Tompkins,hand_bike,21
743,99.3421052631579,99.63898916967509,WQRS,hand_bike,21
744,100.0,100.0,Elgendi_et_al,sitting,22
745,100.0,100.0,Matched_filter,sitting,22
746,100.0,100.0,Wavelet_transform,sitting,22
747,99.46236559139786,100.0,Engzee,sitting,22
748,100.0,100.0,Christov,sitting,22
749,100.0,100.0,Hamilton,sitting,22
750,100.0,100.0,Pan_Tompkins,sitting,22
751,99.46236559139786,100.0,WQRS,sitting,22
752,99.47368421052632,100.0,Elgendi_et_al,maths,22
753,98.42105263157895,71.42857142857143,Matched_filter,maths,22
754,99.47368421052632,71.42857142857143,Wavelet_transform,maths,22
755,96.84210526315789,99.42857142857143,Engzee,maths,22
756,99.47368421052632,100.0,Christov,maths,22
757,99.47368421052632,71.42857142857143,Hamilton,maths,22
758,100.0,71.42857142857143,Pan_Tompkins,maths,22
759,91.57894736842105,98.26589595375722,WQRS,maths,22
760,99.48453608247422,71.42857142857143,Elgendi_et_al,walking,22
761,95.36082474226805,55.24861878453039,Matched_filter,walking,22
762,99.48453608247422,55.55555555555556,Wavelet_transform,walking,22
763,90.72164948453609,96.25360230547551,Engzee,walking,22
764,99.48453608247422,83.33333333333334,Christov,walking,22
765,99.48453608247422,62.5,Hamilton,walking,22
766,98.96907216494846,71.42857142857143,Pan_Tompkins,walking,22
767,91.75257731958763,98.59154929577466,WQRS,walking,22
768,98.46153846153847,71.42857142857143,Elgendi_et_al,hand_bike,22
769,95.8974358974359,71.23179850452578,Matched_filter,hand_bike,22
770,100.0,55.55555555555556,Wavelet_transform,hand_bike,22
771,91.7948717948718,97.45042492917847,Engzee,hand_bike,22
772,98.46153846153847,100.0,Christov,hand_bike,22
773,100.0,71.42857142857143,Hamilton,hand_bike,22
774,100.0,55.55555555555556,Pan_Tompkins,hand_bike,22
775,94.87179487179486,100.0,WQRS,hand_bike,22
776,99.32885906040269,100.0,Elgendi_et_al,sitting,23
777,98.65771812080537,100.0,Matched_filter,sitting,23
778,98.65771812080537,71.42857142857143,Wavelet_transform,sitting,23
779,93.95973154362416,100.0,Engzee,sitting,23
780,99.32885906040269,71.42857142857143,Christov,sitting,23
781,93.95973154362416,71.42857142857143,Hamilton,sitting,23
782,100.0,71.42857142857143,Pan_Tompkins,sitting,23
783,91.94630872483222,70.8955223880597,WQRS,sitting,23
784,98.95833333333334,100.0,Elgendi_et_al,maths,23
785,95.83333333333334,99.4413407821229,Matched_filter,maths,23
786,99.47916666666666,55.55555555555556,Wavelet_transform,maths,23
787,47.91666666666667,66.16541353383458,Engzee,maths,23
788,99.47916666666666,100.0,Christov,maths,23
789,97.91666666666666,55.55555555555556,Hamilton,maths,23
790,98.4375,55.55555555555556,Pan_Tompkins,maths,23
791,98.95833333333334,100.0,WQRS,maths,23
792,95.97989949748744,99.46236559139786,Elgendi_et_al,walking,23
793,71.85929648241206,28.482972136222912,Matched_filter,walking,23
794,98.49246231155779,38.152196329140025,Wavelet_transform,walking,23
795,33.165829145728644,56.17977528089888,Engzee,walking,23
796,75.37688442211056,22.437841115827776,Christov,walking,23
797,90.95477386934674,44.72920696324951,Hamilton,walking,23
798,94.47236180904522,54.96137849079026,Pan_Tompkins,walking,23
799,78.89447236180904,65.84821428571429,WQRS,walking,23
800,98.46938775510205,99.72602739726028,Elgendi_et_al,hand_bike,23
801,93.36734693877551,70.65217391304348,Matched_filter,hand_bike,23
802,97.44897959183673,29.251044680167155,Wavelet_transform,hand_bike,23
803,61.73469387755102,79.2332268370607,Engzee,hand_bike,23
804,100.0,98.37837837837839,Christov,hand_bike,23
805,97.95918367346938,44.83863020448386,Hamilton,hand_bike,23
806,96.93877551020408,40.990990990990994,Pan_Tompkins,hand_bike,23
807,91.83673469387756,70.06617360840795,WQRS,hand_bike,23
808,99.26470588235294,100.0,Elgendi_et_al,sitting,24
809,97.05882352941177,100.0,Matched_filter,sitting,24
810,98.52941176470588,27.77777777777778,Wavelet_transform,sitting,24
811,98.52941176470588,100.0,Engzee,sitting,24
812,44.11764705882353,12.704363219827139,Christov,sitting,24
813,1.4705882352941175,70.84785133565619,Hamilton,sitting,24
814,99.26470588235294,100.0,Pan_Tompkins,sitting,24
815,93.38235294117648,100.0,WQRS,sitting,24
816,98.57142857142858,100.0,Elgendi_et_al,maths,24
817,95.0,100.0,Matched_filter,maths,24
818,97.14285714285714,33.33333333333333,Wavelet_transform,maths,24
819,99.28571428571429,100.0,Engzee,maths,24
820,100.0,100.0,Christov,maths,24
821,82.85714285714286,27.34375,Hamilton,maths,24
822,99.28571428571429,71.42857142857143,Pan_Tompkins,maths,24
823,92.14285714285714,99.60159362549801,WQRS,maths,24
824,99.33774834437085,100.0,Elgendi_et_al,walking,24
825,95.36423841059603,100.0,Matched_filter,walking,24
826,99.33774834437085,45.45454545454546,Wavelet_transform,walking,24
827,99.33774834437085,100.0,Engzee,walking,24
828,99.33774834437085,71.42857142857143,Christov,walking,24
829,99.33774834437085,55.55555555555556,Hamilton,walking,24
830,99.33774834437085,55.55555555555556,Pan_Tompkins,walking,24
831,94.03973509933775,71.42857142857143,WQRS,walking,24
832,100.0,100.0,Elgendi_et_al,hand_bike,24
833,97.98657718120806,100.0,Matched_filter,hand_bike,24
834,100.0,33.33333333333333,Wavelet_transform,hand_bike,24
835,99.32885906040269,100.0,Engzee,hand_bike,24
836,100.0,100.0,Christov,hand_bike,24
837,98.65771812080537,71.42857142857143,Hamilton,hand_bike,24
838,100.0,100.0,Pan_Tompkins,hand_bike,24
839,92.61744966442953,83.02354399008675,WQRS,hand_bike,24
840,94.7565543071161,70.0,Elgendi_et_al,jogging,24
841,82.39700374531836,70.01693958215698,Matched_filter,jogging,24
842,98.12734082397003,38.23484962974157,Wavelet_transform,jogging,24
843,74.90636704119851,85.0,Engzee,jogging,24
844,92.50936329588015,54.34543454345435,Christov,jogging,24
845,89.51310861423221,33.07086614173229,Hamilton,jogging,24
846,94.7565543071161,55.33683289588802,Pan_Tompkins,jogging,24
847,90.63670411985018,49.504950495049506,WQRS,jogging,24
